Hylobates	15	-0.54526	6.16524	-0.701193
Hylobates	16	2.42338	3.22729	-9.10856
Hylobates	17	2.03381	6.37716	-4.31319
Hylobates	18	0.64949	2.44298	-3.45557
Hylobates	19	2.89412	0.077738	-3.56039
Hylobates	20	-0.0768807	6.54884	-6.00669
Hylobates	21	0.661826	2.42908	-3.44369
Hylobates	22	-0.537774	6.16276	-0.711143
Hylobates	23	0.343051	2.50735	-3.8369
Hylobates	24	0.826522	2.59441	-2.65823
Hylobates	25	0.685458	2.35009	-3.51256
Papio	1	-0.234155	6.68291	2.89406
Papio	2	-0.238168	6.68888	2.93113
Papio	3	3.7012	1.38431	-2.52974
Papio	4	1.06335	6.03438	1.57841
Papio	5	0.371305	0.51909	-1.3684
Papio	6	1.60923	5.31624	-1.48727
Papio	7	2.07438	5.44405	1.83573
Papio	8	0.271167	1.99888	-3.91287
Papio	9	4.13392	2.14967	-1.73801
Papio	10	3.14238	0.962062	-2.53805
Papio	11	-0.0839213	6.96453	2.56395
Papio	12	2.35989	5.16525	1.92395
Papio	13	-0.720463	2.80055	-4.49946
Papio	14	3.65552	1.69191	-2.45227
Papio	15	0.272053	5.0372	1.27837
Papio	16	-0.653923	3.05367	-4.64198
Papio	17	1.97002	5.5693	1.68092
Papio	18	-0.193021	2.1961	-1.39976
Papio	19	3.6863	1.50094	-2.46747
Papio	20	1.85002	4.90395	-1.82512
Papio	21	2.17406	1.40665	-2.55012
Papio	22	0.339695	5.23253	1.46407
Papio	23	1.68483	1.26564	-3.15257
Papio	24	2.07032	1.51116	-3.45996
Papio	25	2.0438	1.54031	-3.40672
Colobus_guereza	1	2.50397	7.06832	-1.39002
Colobus_guereza	2	2.02905	6.9554	-1.40373
Colobus_guereza	3	4.10997	0.71929	-1.03232
Colobus_guereza	4	2.71774	6.64755	-1.24464
Colobus_guereza	5	1.37055	0.250648	-3.98606
Colobus_guereza	6	2.6175	5.82889	-1.93337
Colobus_guereza	7	2.8842	6.70177	-0.0605622
Colobus_guereza	8	1.07807	-0.104435	-6.52756
Colobus_guereza	9	3.42607	1.54364	-0.361291
Colobus_guereza	10	3.87467	0.81072	-0.613604
Colobus_guereza	11	2.65818	7.09644	-1.56655
Colobus_guereza	12	0.77972	5.97023	-0.359732
Colobus_guereza	13	0.449077	0.23813	-6.38349
Colobus_guereza	14	4.23465	1.1787	-0.843984
Colobus_guereza	15	0.795574	6.08336	-0.665651
Colobus_guereza	16	0.686701	0.146087	-6.82736
Colobus_guereza	17	2.93372	6.41037	-0.758655
Colobus_guereza	18	2.30799	3.71732	-2.31702
Colobus_guereza	19	4.81358	0.99584	-1.49679
Colobus_guereza	20	2.51824	5.76293	-1.96723
Colobus_guereza	21	3.57619	2.66186	-0.406947
Colobus_guereza	22	1.03392	6.2028	-0.568052
Colobus_guereza	23	3.78999	2.82965	-1.35672
Colobus_guereza	24	3.95229	2.30525	-0.40686
Colobus_guereza	25	3.965	2.30157	-0.41556
Pan_troglodytes	1	0.624841	4.55916	-3.25158
Pan_troglodytes	2	1.58005	5.307	-3.00732
Pan_troglodytes	3	0.373357	3.84506	-2.9809
Pan_troglodytes	4	1.85229	5.63942	-2.56304
Pan_troglodytes	5	-1.28446	2.42005	-2.87541
Pan_troglodytes	6	2.1174	5.1045	-2.52527
Pan_troglodytes	7	1.73353	2.92014	-0.477013
Pan_troglodytes	8	-1.31391	1.47764	-4.74176
Pan_troglodytes	9	2.45083	4.03076	-3.22713
Pan_troglodytes	10	-2.22721	1.55636	-2.45112
Pan_troglodytes	11	1.56698	4.53859	-2.26132
Pan_troglodytes	12	0.801967	3.43309	-0.957283
Pan_troglodytes	13	-1.33673	1.12384	-4.90331
Pan_troglodytes	14	2.21069	2.70366	-2.19252
Pan_troglodytes	15	-1.26944	1.78297	-1.2701
Pan_troglodytes	16	-1.24783	1.53479	-4.24391
Pan_troglodytes	17	1.48702	3.0801	-1.17823
Pan_troglodytes	18	-1.26959	1.65791	-2.96082
Pan_troglodytes	19	2.17692	4.47387	-3.29811
Pan_troglodytes	20	-0.995678	2.00769	-2.02703
Pan_troglodytes	21	-1.11207	1.73905	-3.10212
Pan_troglodytes	22	-1.18329	0.674578	-2.48801
Pan_troglodytes	23	-0.694155	-0.00150716	-3.31616
Pan_troglodytes	24	-0.955638	1.80124	-2.81752
Pan_troglodytes	25	-0.64617	0.266276	-3.41543
Sahelanthropus_tchadensis	1	-1.04597	4.29713	-1.93981
Sahelanthropus_tchadensis	2	-0.756218	3.88488	-1.06051
Sahelanthropus_tchadensis	3	-1.42641	3.24859	-3.26609
Sahelanthropus_tchadensis	4	0.0667785	5.06941	-2.5557
Sahelanthropus_tchadensis	5	-0.377347	2.41573	-2.90768
Sahelanthropus_tchadensis	6	-0.812088	5.06279	-2.51584
Sahelanthropus_tchadensis	7	0.811156	3.04224	0.95343
Sahelanthropus_tchadensis	8	-0.399745	3.79391	-1.05629
Sahelanthropus_tchadensis	9	-0.443698	3.59312	-0.754952
Sahelanthropus_tchadensis	10	-2.37557	2.07721	-0.531202
Sahelanthropus_tchadensis	11	-0.950083	4.85978	-2.43735
Sahelanthropus_tchadensis	12	0.210968	1.81424	0.114655
Sahelanthropus_tchadensis	13	-0.783896	2.40032	-1.63391
Sahelanthropus_tchadensis	14	-0.900709	2.03656	-5.20107
